portfolio_id,flow_date,buy_flow,sell_flow,net_cash_flow,dividend_income,buy_count,sell_count,dividend_count
9,2026-05-25,24511780.51,0.00,24511780.51,0.00,1,0,0
9,2026-05-28,0.00,184758742.90,-184758742.90,0.00,0,1,0
9,2026-06-04,13373611.91,0.00,13373611.91,0.00,1,0,0
9,2026-06-08,0.00,47797782.60,-47797782.60,0.00,0,1,0
9,2026-06-09,0.00,0.00,0.00,3131989.78,0,0,1
9,2026-06-10,0.00,69210233.78,-69210233.78,0.00,0,1,0
9,2026-06-11,0.00,0.00,0.00,1268424.41,0,0,1
9,2026-06-15,29054595.32,0.00,29054595.32,14538974.08,1,0,2
9,2026-06-17,17799392.65,0.00,17799392.65,0.00,1,0,0
9,2026-06-19,0.00,0.00,0.00,934823.44,0,0,1
9,2026-06-25,0.00,0.00,0.00,700660.66,0,0,1
9,2026-07-03,43378284.49,0.00,43378284.49,0.00,1,0,0
9,2026-07-07,33921070.04,0.00,33921070.04,0.00,1,0,0
9,2026-07-08,13318781.70,0.00,13318781.70,0.00,1,0,0
9,2026-07-09,0.00,0.00,0.00,2630845.92,0,0,1
9,2026-07-10,0.00,0.00,0.00,1394632.08,0,0,1
9,2026-07-13,0.00,0.00,0.00,8290150.72,0,0,1
9,2026-07-14,0.00,0.00,0.00,1692258.05,0,0,2
9,2026-07-15,0.00,0.00,0.00,3836135.78,0,0,1
9,2026-07-17,0.00,0.00,0.00,1383013.03,0,0,1
9,2026-07-23,0.00,0.00,0.00,1371683.35,0,0,1
9,2026-07-27,0.00,0.00,0.00,4296714.75,0,0,1
9,2026-08-05,0.00,0.00,0.00,907959.52,0,0,1
9,2026-08-10,0.00,0.00,0.00,4288279.88,0,0,1
9,2026-08-13,0.00,0.00,0.00,2701968.87,0,0,1
9,2026-08-14,43380073.26,0.00,43380073.26,2076080.87,1,0,1
9,2026-08-21,32224412.86,0.00,32224412.86,0.00,1,0,0
9,2026-08-26,58618725.55,0.00,58618725.55,0.00,1,0,0
9,2026-09-16,0.00,137438764.52,-137438764.52,0.00,0,1,0
9,2026-09-29,0.00,0.00,0.00,2247214.96,0,0,1
9,2026-09-30,0.00,234035083.24,-234035083.24,0.00,0,1,0
9,2026-10-01,107708697.94,0.00,107708697.94,0.00,1,0,0
9,2026-10-05,107188438.27,0.00,107188438.27,0.00,1,0,0
9,2026-10-09,0.00,35114078.41,-35114078.41,0.00,0,1,0
9,2026-10-16,0.00,0.00,0.00,2283669.52,0,0,1
9,2026-10-21,37981607.37,0.00,37981607.37,0.00,1,0,0
9,2026-10-22,22799237.73,0.00,22799237.73,0.00,1,0,0
9,2026-10-28,157751249.04,0.00,157751249.04,0.00,1,0,0
9,2026-10-29,17964541.84,0.00,17964541.84,0.00,1,0,0
9,2026-11-09,38925312.69,0.00,38925312.69,0.00,1,0,0
9,2026-11-12,0.00,154445651.28,-154445651.28,0.00,0,1,0
9,2026-11-16,30319627.37,0.00,30319627.37,0.00,1,0,0
9,2026-11-17,32131972.40,0.00,32131972.40,0.00,1,0,0
9,2026-11-27,14252032.49,0.00,14252032.49,0.00,1,0,0
9,2026-11-30,0.00,0.00,0.00,990411.49,0,0,1
9,2026-12-04,22939457.77,0.00,22939457.77,0.00,1,0,0
9,2026-12-09,19056309.90,0.00,19056309.90,0.00,1,0,0
9,2026-12-11,32132741.17,0.00,32132741.17,0.00,1,0,0
9,2026-12-28,18368447.15,0.00,18368447.15,0.00,1,0,0
9,2026-12-31,0.00,31020115.40,-31020115.40,0.00,0,1,0
10,2025-03-25,133807801.17,0.00,133807801.17,0.00,1,0,0
10,2025-03-26,57052194.88,0.00,57052194.88,0.00,1,0,0
10,2025-03-27,239382917.25,0.00,239382917.25,0.00,1,0,0
10,2025-03-28,222414968.61,0.00,222414968.61,0.00,1,0,0
10,2025-04-01,236970267.84,0.00,236970267.84,0.00,1,0,0
10,2025-04-02,49033038.55,0.00,49033038.55,0.00,1,0,0
10,2025-04-03,117606574.48,0.00,117606574.48,0.00,1,0,0
10,2025-04-04,104854544.24,0.00,104854544.24,0.00,1,0,0
10,2025-04-07,142818358.56,0.00,142818358.56,0.00,1,0,0
10,2025-04-08,94919338.66,0.00,94919338.66,0.00,1,0,0
10,2025-04-09,98326797.15,0.00,98326797.15,0.00,1,0,0
10,2025-04-11,68434818.84,0.00,68434818.84,0.00,1,0,0
10,2025-04-15,68908356.10,0.00,68908356.10,0.00,1,0,0
10,2025-04-16,55960286.70,0.00,55960286.70,0.00,1,0,0
10,2025-04-17,116963487.09,0.00,116963487.09,0.00,1,0,0
10,2025-04-21,98202063.37,0.00,98202063.37,0.00,1,0,0
10,2025-04-22,136486470.15,0.00,136486470.15,0.00,1,0,0
10,2025-04-23,88471419.99,0.00,88471419.99,0.00,1,0,0
10,2025-04-24,62470600.06,0.00,62470600.06,0.00,1,0,0
10,2025-04-28,94163264.58,0.00,94163264.58,0.00,1,0,0
10,2025-04-29,92603000.21,0.00,92603000.21,0.00,1,0,0
10,2025-04-30,71400574.89,0.00,71400574.89,0.00,1,0,0
10,2025-05-02,63205561.76,0.00,63205561.76,0.00,1,0,0
10,2025-05-05,67602289.24,0.00,67602289.24,0.00,1,0,0
10,2025-05-07,32428120.20,0.00,32428120.20,0.00,1,0,0
10,2025-05-08,37589701.46,0.00,37589701.46,0.00,1,0,0
10,2025-05-09,0.00,12774640.49,-12774640.49,0.00,0,1,0
10,2025-05-12,23655419.28,0.00,23655419.28,0.00,1,0,0
10,2025-05-15,0.00,0.00,0.00,740902.13,0,0,1
10,2025-06-02,0.00,47127858.94,-47127858.94,0.00,0,1,0
10,2025-06-04,14563327.72,0.00,14563327.72,0.00,1,0,0
10,2025-06-05,0.00,0.00,0.00,766288.97,0,0,1
10,2025-06-06,0.00,0.00,0.00,1284174.34,0,0,1
10,2025-06-09,0.00,19616779.56,-19616779.56,1283493.99,0,1,1
10,2025-06-10,8026587.89,0.00,8026587.89,0.00,1,0,0
10,2025-06-12,0.00,0.00,0.00,1322895.65,0,0,1
10,2025-06-17,0.00,0.00,0.00,892228.57,0,0,1
10,2025-06-19,0.00,0.00,0.00,3882318.78,0,0,1
10,2025-06-20,0.00,56186117.01,-56186117.01,0.00,0,1,0
10,2025-06-26,14091362.57,0.00,14091362.57,0.00,1,0,0
10,2025-06-27,0.00,37722295.43,-37722295.43,0.00,0,1,0
10,2025-07-01,0.00,0.00,0.00,685089.32,0,0,1
10,2025-07-02,8882602.26,0.00,8882602.26,0.00,1,0,0
10,2025-07-11,0.00,0.00,0.00,2569332.21,0,0,1
10,2025-07-14,0.00,0.00,0.00,4304135.31,0,0,2
10,2025-07-15,21165686.54,0.00,21165686.54,0.00,1,0,0
10,2025-07-22,0.00,75377244.22,-75377244.22,0.00,0,1,0
10,2025-07-24,17063645.45,0.00,17063645.45,2795670.63,1,0,1
10,2025-07-25,0.00,0.00,0.00,1893115.27,0,0,1
10,2025-07-31,0.00,0.00,0.00,564718.09,0,0,1
10,2025-08-06,0.00,40079521.80,-40079521.80,1124652.00,0,1,1
10,2025-08-11,0.00,0.00,0.00,1400034.69,0,0,1
10,2025-08-13,17156157.09,0.00,17156157.09,0.00,1,0,0
10,2025-08-19,0.00,0.00,0.00,1012307.38,0,0,1
10,2025-09-02,9073151.48,0.00,9073151.48,0.00,1,0,0
10,2025-09-05,0.00,0.00,0.00,912390.05,0,0,1
10,2025-10-06,20981650.49,0.00,20981650.49,1707950.81,1,0,1
10,2025-10-10,33371013.25,0.00,33371013.25,0.00,1,0,0
10,2025-10-14,17339182.26,0.00,17339182.26,0.00,1,0,0
10,2025-10-23,21975686.69,0.00,21975686.69,0.00,1,0,0
10,2025-11-03,10785936.31,0.00,10785936.31,0.00,1,0,0
10,2025-11-04,0.00,98963484.32,-98963484.32,1096149.58,0,1,1
10,2025-11-12,16827414.71,0.00,16827414.71,1019620.26,1,0,1
10,2025-11-17,13137622.51,0.00,13137622.51,0.00,1,0,0
10,2025-11-24,0.00,63094615.38,-63094615.38,0.00,0,1,0
10,2025-11-25,0.00,0.00,0.00,1048026.12,0,0,1
10,2025-12-02,0.00,22705961.55,-22705961.55,0.00,0,1,0
10,2025-12-10,12933288.94,0.00,12933288.94,0.00,1,0,0
10,2025-12-17,0.00,132974203.08,-132974203.08,0.00,0,1,0
10,2025-12-26,10706684.47,0.00,10706684.47,0.00,1,0,0
10,2026-01-01,41017789.94,0.00,41017789.94,0.00,1,0,0
10,2026-01-06,0.00,27124016.10,-27124016.10,0.00,0,1,0
10,2026-01-13,0.00,23643431.22,-23643431.22,0.00,0,1,0
10,2026-01-27,20863087.49,0.00,20863087.49,0.00,1,0,0
10,2026-02-02,0.00,29811093.11,-29811093.11,0.00,0,1,0
10,2026-02-04,0.00,100851518.77,-100851518.77,0.00,0,1,0
10,2026-02-18,37018893.34,0.00,37018893.34,0.00,1,0,0
10,2026-02-19,18061272.49,0.00,18061272.49,0.00,1,0,0
10,2026-02-20,0.00,0.00,0.00,1027574.39,0,0,1
10,2026-02-24,22180642.00,0.00,22180642.00,0.00,1,0,0
10,2026-03-06,14269333.90,0.00,14269333.90,0.00,1,0,0
10,2026-03-11,0.00,0.00,0.00,2284310.99,0,0,2
10,2026-03-13,27687129.47,0.00,27687129.47,0.00,1,0,0
10,2026-03-19,0.00,0.00,0.00,1565577.70,0,0,1
10,2026-03-23,74669814.59,0.00,74669814.59,0.00,1,0,0
10,2026-03-25,20739720.72,0.00,20739720.72,0.00,1,0,0
10,2026-03-27,0.00,0.00,0.00,1051987.26,0,0,1
10,2026-04-13,0.00,0.00,0.00,618059.68,0,0,1
10,2026-04-17,15663329.10,0.00,15663329.10,0.00,1,0,0
10,2026-04-21,0.00,47837407.95,-47837407.95,0.00,0,1,0
10,2026-04-22,15818147.71,0.00,15818147.71,0.00,1,0,0
10,2026-04-27,15739361.30,0.00,15739361.30,0.00,1,0,0
10,2026-04-29,12254195.24,0.00,12254195.24,0.00,1,0,0
10,2026-05-12,0.00,0.00,0.00,1649593.65,0,0,1
10,2026-05-13,0.00,0.00,0.00,1893264.47,0,0,1
10,2026-05-21,18786642.10,0.00,18786642.10,0.00,1,0,0
10,2026-05-22,0.00,68899052.46,-68899052.46,0.00,0,1,0
10,2026-06-04,0.00,0.00,0.00,1123791.60,0,0,1
10,2026-06-05,0.00,0.00,0.00,1812982.72,0,0,1
10,2026-06-08,0.00,0.00,0.00,2587086.72,0,0,1
10,2026-06-09,21629739.46,0.00,21629739.46,0.00,1,0,0
10,2026-06-10,0.00,50546876.23,-50546876.23,0.00,0,1,0
10,2026-06-15,32852819.85,0.00,32852819.85,0.00,1,0,0
10,2026-06-16,0.00,33347336.82,-33347336.82,1613763.17,0,1,1
10,2026-06-23,18287826.97,0.00,18287826.97,1356407.93,1,0,1
10,2026-07-01,0.00,0.00,0.00,1293360.12,0,0,1
10,2026-07-03,0.00,26285653.66,-26285653.66,1687011.79,0,1,1
10,2026-07-14,20838035.90,0.00,20838035.90,0.00,1,0,0
10,2026-07-20,13305340.09,0.00,13305340.09,0.00,1,0,0
10,2026-07-22,0.00,16530997.36,-16530997.36,0.00,0,1,0
10,2026-07-24,0.00,0.00,0.00,2501868.26,0,0,1
10,2026-07-28,0.00,16215717.12,-16215717.12,982541.13,0,1,1
10,2026-08-07,0.00,0.00,0.00,1396342.01,0,0,2
10,2026-08-11,13113992.61,0.00,13113992.61,0.00,1,0,0
10,2026-08-14,0.00,49534733.80,-49534733.80,0.00,0,1,0
10,2026-08-18,0.00,0.00,0.00,1005367.68,0,0,1
10,2026-08-19,0.00,16177941.48,-16177941.48,1668769.66,0,1,1
10,2026-08-21,0.00,10522101.39,-10522101.39,0.00,0,1,0
10,2026-08-24,0.00,0.00,0.00,1483915.22,0,0,1
10,2026-08-27,16931869.38,0.00,16931869.38,0.00,1,0,0
10,2026-09-02,17879955.04,0.00,17879955.04,0.00,1,0,0
10,2026-09-08,28887172.07,0.00,28887172.07,0.00,1,0,0
10,2026-09-09,0.00,0.00,0.00,1456468.63,0,0,1
10,2026-09-10,31916952.79,0.00,31916952.79,0.00,1,0,0
10,2026-09-16,40424154.93,0.00,40424154.93,0.00,1,0,0
10,2026-09-25,9471266.24,0.00,9471266.24,0.00,1,0,0
10,2026-09-29,0.00,11458032.31,-11458032.31,0.00,0,1,0
10,2026-09-30,6421850.58,0.00,6421850.58,0.00,1,0,0
10,2026-10-26,0.00,0.00,0.00,823059.07,0,0,1
10,2026-10-28,25347013.33,0.00,25347013.33,0.00,1,0,0
10,2026-10-29,68417160.43,0.00,68417160.43,0.00,1,0,0
10,2026-11-04,11702317.77,0.00,11702317.77,1598154.81,1,0,1
10,2026-11-06,33510028.82,0.00,33510028.82,0.00,1,0,0
10,2026-11-11,11200274.00,0.00,11200274.00,0.00,1,0,0
10,2026-11-16,0.00,15692194.34,-15692194.34,0.00,0,1,0
10,2026-11-18,17501208.74,0.00,17501208.74,0.00,1,0,0
10,2026-11-23,0.00,46010888.94,-46010888.94,0.00,0,1,0
10,2026-12-02,0.00,32459179.83,-32459179.83,758696.29,0,1,1
10,2026-12-03,35238906.78,0.00,35238906.78,0.00,1,0,0
10,2026-12-07,20932558.10,0.00,20932558.10,0.00,1,0,0
10,2026-12-09,0.00,0.00,0.00,3071837.67,0,0,1
10,2026-12-29,0.00,21461528.46,-21461528.46,0.00,0,1,0
11,2025-04-03,70842965.05,0.00,70842965.05,0.00,1,0,0
11,2025-04-04,15921318.35,0.00,15921318.35,0.00,1,0,0
11,2025-04-07,29220528.84,0.00,29220528.84,0.00,1,0,0
11,2025-04-08,25561291.36,0.00,25561291.36,0.00,1,0,0
11,2025-04-09,34250185.50,0.00,34250185.50,0.00,1,0,0
11,2025-04-11,7758908.09,0.00,7758908.09,0.00,1,0,0
11,2025-04-15,39842554.12,0.00,39842554.12,0.00,1,0,0
11,2025-04-16,24297000.21,0.00,24297000.21,344161.50,1,0,1
11,2025-04-17,25506950.55,0.00,25506950.55,0.00,1,0,0
11,2025-04-22,32345633.91,0.00,32345633.91,0.00,1,0,0
11,2025-04-23,27283514.13,0.00,27283514.13,0.00,1,0,0
11,2025-04-24,48067961.90,0.00,48067961.90,0.00,1,0,0
11,2025-04-25,5137782.03,0.00,5137782.03,0.00,1,0,0
11,2025-04-28,62318351.91,0.00,62318351.91,0.00,1,0,0
11,2025-04-29,16313745.01,0.00,16313745.01,0.00,1,0,0
11,2025-04-30,23283957.50,0.00,23283957.50,0.00,1,0,0
11,2025-05-02,69122642.62,0.00,69122642.62,0.00,1,0,0
11,2025-05-05,13912405.53,0.00,13912405.53,0.00,1,0,0
11,2025-05-06,8702136.60,0.00,8702136.60,0.00,1,0,0
11,2025-05-07,31397861.19,0.00,31397861.19,0.00,1,0,0
11,2025-05-09,24653437.41,0.00,24653437.41,0.00,1,0,0
11,2025-05-12,56227865.85,0.00,56227865.85,0.00,1,0,0
11,2025-05-13,33317777.72,0.00,33317777.72,0.00,1,0,0
11,2025-05-14,17570232.01,0.00,17570232.01,0.00,1,0,0
11,2025-05-15,1110350.39,0.00,1110350.39,0.00,1,0,0
11,2025-05-29,0.00,14883015.51,-14883015.51,0.00,0,1,0
11,2025-06-05,0.00,0.00,0.00,425663.75,0,0,1
11,2025-06-06,0.00,0.00,0.00,1599989.51,0,0,1
11,2025-06-09,0.00,12164271.23,-12164271.23,0.00,0,1,0
11,2025-06-11,0.00,6160169.47,-6160169.47,0.00,0,1,0
11,2025-06-18,5418387.57,0.00,5418387.57,0.00,1,0,0
11,2025-06-19,0.00,0.00,0.00,390566.68,0,0,1
11,2025-06-20,0.00,0.00,0.00,590545.38,0,0,1
11,2025-06-23,0.00,16852574.06,-16852574.06,0.00,0,1,0
11,2025-06-25,0.00,32800175.89,-32800175.89,0.00,0,1,0
11,2025-07-02,0.00,0.00,0.00,228651.41,0,0,1
11,2025-07-07,0.00,0.00,0.00,442813.93,0,0,1
11,2025-07-08,0.00,0.00,0.00,552965.09,0,0,1
11,2025-07-14,6765096.39,0.00,6765096.39,315320.89,1,0,1
11,2025-07-23,961961.99,0.00,961961.99,0.00,1,0,0
11,2025-07-25,0.00,0.00,0.00,474053.66,0,0,1
11,2025-07-30,0.00,0.00,0.00,316873.82,0,0,1
11,2025-07-31,0.00,0.00,0.00,308901.25,0,0,1
11,2025-08-04,0.00,6156236.00,-6156236.00,421358.09,0,1,1
11,2025-08-05,32345869.77,0.00,32345869.77,0.00,1,0,0
11,2025-08-11,0.00,0.00,0.00,269957.12,0,0,1
11,2025-08-13,0.00,24139992.47,-24139992.47,0.00,0,1,0
11,2025-08-18,0.00,0.00,0.00,295976.82,0,0,1
11,2025-08-20,0.00,20543024.41,-20543024.41,0.00,0,1,0
11,2025-08-21,5841911.04,0.00,5841911.04,0.00,1,0,0
11,2025-08-22,0.00,0.00,0.00,678255.62,0,0,1
11,2025-09-01,9637205.39,0.00,9637205.39,0.00,1,0,0
11,2025-09-04,8157596.89,0.00,8157596.89,0.00,1,0,0
11,2025-09-10,0.00,13915515.97,-13915515.97,0.00,0,1,0
11,2025-09-11,0.00,8822552.04,-8822552.04,67910.45,0,1,1
11,2025-09-15,24297000.91,0.00,24297000.91,0.00,1,0,0
11,2025-09-17,0.00,0.00,0.00,373276.48,0,0,1
11,2025-10-01,2574601.06,0.00,2574601.06,0.00,1,0,0
11,2025-10-03,10023456.94,0.00,10023456.94,0.00,1,0,0
11,2025-10-24,2679353.16,0.00,2679353.16,0.00,1,0,0
11,2025-10-28,4379820.65,0.00,4379820.65,0.00,1,0,0
11,2025-10-29,0.00,6227545.46,-6227545.46,0.00,0,1,0
11,2025-11-06,0.00,0.00,0.00,87304.79,0,0,1
11,2025-11-12,0.00,0.00,0.00,223731.58,0,0,1
11,2025-11-13,0.00,13875969.67,-13875969.67,0.00,0,1,0
11,2025-11-14,0.00,15839304.78,-15839304.78,0.00,0,1,0
11,2025-11-20,9444129.30,0.00,9444129.30,0.00,1,0,0
11,2025-11-21,7843289.55,0.00,7843289.55,0.00,1,0,0
11,2025-11-26,0.00,26832702.81,-26832702.81,0.00,0,1,0
11,2025-11-27,0.00,21117061.28,-21117061.28,0.00,0,1,0
11,2025-12-04,0.00,11090690.95,-11090690.95,0.00,0,1,0
11,2025-12-08,16313981.93,0.00,16313981.93,0.00,1,0,0
11,2025-12-12,0.00,16805650.06,-16805650.06,0.00,0,1,0
11,2026-01-21,0.00,18172099.16,-18172099.16,0.00,0,1,0
11,2026-01-22,2461195.67,0.00,2461195.67,0.00,1,0,0
11,2026-02-13,0.00,0.00,0.00,329788.51,0,0,1
11,2026-02-26,0.00,0.00,0.00,324874.59,0,0,1
11,2026-03-05,0.00,9201704.32,-9201704.32,0.00,0,1,0
11,2026-03-06,0.00,6170614.56,-6170614.56,0.00,0,1,0
11,2026-03-09,6232313.99,0.00,6232313.99,0.00,1,0,0
11,2026-03-13,9272179.03,0.00,9272179.03,0.00,1,0,0
11,2026-03-27,9809276.94,0.00,9809276.94,0.00,1,0,0
11,2026-03-30,7322204.06,0.00,7322204.06,0.00,1,0,0
11,2026-04-01,1642618.07,0.00,1642618.07,0.00,1,0,0
11,2026-04-06,0.00,0.00,0.00,373333.59,0,0,1
11,2026-04-10,0.00,0.00,0.00,102608.85,0,0,1
11,2026-04-13,0.00,7104381.93,-7104381.93,0.00,0,1,0
11,2026-04-20,11640251.62,0.00,11640251.62,0.00,1,0,0
11,2026-04-24,0.00,0.00,0.00,392336.83,0,0,1
11,2026-04-30,0.00,4231690.71,-4231690.71,0.00,0,1,0
11,2026-05-07,0.00,2835374.29,-2835374.29,0.00,0,1,0
11,2026-05-12,0.00,0.00,0.00,288993.07,0,0,1
11,2026-05-14,0.00,18184059.48,-18184059.48,0.00,0,1,0
11,2026-05-15,2289381.58,0.00,2289381.58,0.00,1,0,0
11,2026-05-21,0.00,6310645.22,-6310645.22,0.00,0,1,0
11,2026-05-25,3121236.43,0.00,3121236.43,0.00,1,0,0
11,2026-06-03,4191460.88,0.00,4191460.88,0.00,1,0,0
11,2026-06-04,0.00,0.00,0.00,317365.74,0,0,1
11,2026-06-05,3067147.26,0.00,3067147.26,0.00,1,0,0
11,2026-06-22,0.00,0.00,0.00,232238.39,0,0,1
11,2026-06-29,0.00,28688039.05,-28688039.05,0.00,0,1,0
11,2026-07-01,8523613.84,0.00,8523613.84,0.00,1,0,0
11,2026-07-03,0.00,0.00,0.00,583681.43,0,0,1
11,2026-07-07,0.00,0.00,0.00,278516.53,0,0,1
11,2026-07-14,0.00,0.00,0.00,462318.84,0,0,1
11,2026-07-15,0.00,0.00,0.00,523767.96,0,0,1
11,2026-07-20,4379127.76,0.00,4379127.76,0.00,1,0,0
11,2026-07-23,0.00,0.00,0.00,832987.38,0,0,1
11,2026-07-24,0.00,10863847.24,-10863847.24,1119506.53,0,1,2
11,2026-07-27,0.00,0.00,0.00,216930.02,0,0,1
11,2026-07-29,0.00,0.00,0.00,342303.41,0,0,1
11,2026-07-30,0.00,0.00,0.00,511344.26,0,0,1
11,2026-08-04,0.00,0.00,0.00,105272.69,0,0,1
11,2026-08-06,0.00,0.00,0.00,601653.58,0,0,1
11,2026-08-18,0.00,0.00,0.00,215592.26,0,0,1
11,2026-08-20,8149152.56,0.00,8149152.56,0.00,1,0,0
11,2026-08-24,0.00,0.00,0.00,428169.34,0,0,1
11,2026-08-25,2148127.38,0.00,2148127.38,0.00,1,0,0
11,2026-09-09,7218073.77,0.00,7218073.77,0.00,1,0,0
11,2026-09-10,6612357.54,0.00,6612357.54,0.00,1,0,0
11,2026-09-22,10674438.14,0.00,10674438.14,0.00,1,0,0
11,2026-09-25,10931642.03,0.00,10931642.03,0.00,1,0,0
11,2026-10-01,12572167.53,0.00,12572167.53,0.00,1,0,0
11,2026-10-05,4485501.32,0.00,4485501.32,0.00,1,0,0
11,2026-10-06,8816988.67,0.00,8816988.67,0.00,1,0,0
11,2026-10-12,0.00,4395423.73,-4395423.73,0.00,0,1,0
11,2026-10-23,16912137.26,0.00,16912137.26,0.00,1,0,0
11,2026-10-26,3758998.16,0.00,3758998.16,0.00,1,0,0
11,2026-11-04,0.00,36512064.49,-36512064.49,0.00,0,1,0
11,2026-11-11,0.00,19715742.62,-19715742.62,0.00,0,1,0
11,2026-11-19,8321596.41,0.00,8321596.41,0.00,1,0,0
11,2026-11-23,0.00,1463659.20,-1463659.20,0.00,0,1,0
11,2026-11-27,0.00,8953005.27,-8953005.27,0.00,0,1,0
11,2026-12-03,0.00,16750949.65,-16750949.65,0.00,0,1,0
11,2026-12-31,0.00,20428521.09,-20428521.09,0.00,0,1,0
12,2025-04-07,19342669.73,0.00,19342669.73,0.00,1,0,0
12,2025-04-08,22469124.72,0.00,22469124.72,0.00,1,0,0
12,2025-04-09,28190346.85,0.00,28190346.85,0.00,1,0,0
12,2025-04-11,41580216.00,0.00,41580216.00,0.00,1,0,0
12,2025-04-15,23123103.86,0.00,23123103.86,0.00,1,0,0
12,2025-04-16,31105655.13,0.00,31105655.13,0.00,1,0,0
12,2025-04-17,31763276.82,0.00,31763276.82,0.00,1,0,0
12,2025-04-21,44692757.95,0.00,44692757.95,0.00,1,0,0
12,2025-04-22,21799958.79,0.00,21799958.79,0.00,1,0,0
12,2025-04-23,17331634.26,0.00,17331634.26,0.00,1,0,0
12,2025-04-24,26825134.78,0.00,26825134.78,0.00,1,0,0
12,2025-04-25,13128076.56,0.00,13128076.56,0.00,1,0,0
12,2025-04-28,25741162.04,0.00,25741162.04,0.00,1,0,0
12,2025-04-29,36528719.02,0.00,36528719.02,0.00,1,0,0
12,2025-04-30,37105859.24,0.00,37105859.24,63453.80,1,0,1
12,2025-05-02,52178082.69,0.00,52178082.69,0.00,1,0,0
12,2025-05-05,24307107.58,0.00,24307107.58,0.00,1,0,0
12,2025-05-06,22496192.19,0.00,22496192.19,0.00,1,0,0
12,2025-05-07,31877151.94,0.00,31877151.94,0.00,1,0,0
12,2025-05-08,52040767.18,0.00,52040767.18,0.00,1,0,0
12,2025-05-09,32354245.90,0.00,32354245.90,0.00,1,0,0
12,2025-05-12,20199326.96,0.00,20199326.96,0.00,1,0,0
12,2025-05-13,32957736.82,0.00,32957736.82,0.00,1,0,0
12,2025-05-14,35563216.69,0.00,35563216.69,63690.36,1,0,1
12,2025-05-15,29135665.34,0.00,29135665.34,0.00,1,0,0
12,2025-05-16,82552475.65,0.00,82552475.65,0.00,1,0,0
12,2025-05-19,22480013.15,0.00,22480013.15,455598.50,1,0,1
12,2025-05-20,27460685.08,0.00,27460685.08,0.00,1,0,0
12,2025-05-21,28471489.84,0.00,28471489.84,0.00,1,0,0
12,2025-05-22,23798313.94,0.00,23798313.94,0.00,1,0,0
12,2025-05-23,13043217.61,0.00,13043217.61,0.00,1,0,0
12,2025-05-26,20765956.98,0.00,20765956.98,0.00,1,0,0
12,2025-05-27,4648031.42,0.00,4648031.42,0.00,1,0,0
12,2025-05-28,3694533.82,0.00,3694533.82,0.00,1,0,0
12,2025-05-29,3385438.57,0.00,3385438.57,0.00,1,0,0
12,2025-05-30,3274222.92,0.00,3274222.92,0.00,1,0,0
12,2025-06-02,0.00,4206220.57,-4206220.57,0.00,0,1,0
12,2025-06-03,0.00,0.00,0.00,88178.96,0,0,1
12,2025-06-04,0.00,0.00,0.00,132271.90,0,0,1
12,2025-06-06,9558841.31,0.00,9558841.31,0.00,1,0,0
12,2025-06-09,3030850.03,0.00,3030850.03,290875.31,1,0,1
12,2025-06-16,0.00,0.00,0.00,239689.88,0,0,1
12,2025-06-17,25154160.99,0.00,25154160.99,0.00,1,0,0
12,2025-06-25,0.00,0.00,0.00,276150.86,0,0,1
12,2025-06-26,2141176.92,0.00,2141176.92,0.00,1,0,0
12,2025-06-30,0.00,12572681.68,-12572681.68,953694.32,0,1,1
12,2025-07-02,0.00,0.00,0.00,1703916.91,0,0,2
12,2025-07-07,0.00,0.00,0.00,651462.68,0,0,1
12,2025-07-08,22608643.50,0.00,22608643.50,1038933.94,1,0,2
12,2025-07-09,0.00,0.00,0.00,1112170.66,0,0,1
12,2025-07-10,0.00,0.00,0.00,496545.58,0,0,1
12,2025-07-16,2926716.20,0.00,2926716.20,0.00,1,0,0
12,2025-07-18,0.00,0.00,0.00,294656.76,0,0,1
12,2025-07-22,0.00,0.00,0.00,510552.88,0,0,3
12,2025-07-23,5926630.45,0.00,5926630.45,737728.67,1,0,1
12,2025-07-24,4813562.54,0.00,4813562.54,3339728.31,1,0,1
12,2025-07-29,0.00,0.00,0.00,223591.75,0,0,1
12,2025-07-30,7620931.58,0.00,7620931.58,298911.55,1,0,1
12,2025-07-31,0.00,0.00,0.00,291390.91,0,0,1
12,2025-08-01,0.00,0.00,0.00,69321.13,0,0,1
12,2025-08-05,0.00,16473161.25,-16473161.25,483106.65,0,1,1
12,2025-08-08,0.00,0.00,0.00,512798.51,0,0,1
12,2025-08-11,0.00,0.00,0.00,281242.31,0,0,1
12,2025-08-14,0.00,0.00,0.00,169330.77,0,0,1
12,2025-08-20,0.00,0.00,0.00,263112.52,0,0,2
12,2025-08-25,0.00,8128735.86,-8128735.86,0.00,0,1,0
12,2025-08-26,0.00,0.00,0.00,193100.63,0,0,1
12,2025-08-28,0.00,0.00,0.00,192279.28,0,0,1
12,2025-09-02,0.00,10836889.16,-10836889.16,0.00,0,1,0
12,2025-09-05,5656039.29,0.00,5656039.29,0.00,1,0,0
12,2025-09-09,0.00,4670883.85,-4670883.85,0.00,0,1,0
12,2025-09-10,5387954.05,0.00,5387954.05,0.00,1,0,0
12,2025-09-17,8642295.65,0.00,8642295.65,0.00,1,0,0
12,2025-09-25,10186762.43,0.00,10186762.43,0.00,1,0,0
12,2025-09-26,8582682.56,0.00,8582682.56,0.00,1,0,0
